City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Weather Description
525,Havoysund,70.9963,24.6622,24.8,93,75,6.91,NO,2021-03-14 22:47:03,light snow
526,Kununurra,-15.7667,128.7333,75.2,100,75,12.66,AU,2021-03-14 22:38:03,moderate rain
527,Twin Falls,42.3505,-114.6445,60.8,20,1,4.61,US,2021-03-14 22:47:03,clear sky
528,Itoman,26.1247,127.6694,64.4,72,20,4.61,JP,2021-03-14 22:47:04,few clouds
529,Makakilo City,21.3469,-158.0858,77.0,69,1,9.22,US,2021-03-14 22:47:04,light rain
530,Sambava,-14.2667,50.1667,76.33,87,96,6.04,MG,2021-03-14 22:38:34,overcast clouds
531,Olenegorsk,68.15,33.3,18.32,96,99,2.42,RU,2021-03-14 22:47:05,overcast clouds
532,Denpasar,-8.65,115.2167,75.2,94,20,3.44,ID,2021-03-14 22:44:38,few clouds
533,Tabas,33.5959,56.9244,50.83,30,60,6.58,IR,2021-03-14 22:47:05,broken clouds
534,Dingle,10.9995,122.6711,77.32,88,61,1.92,PH,2021-03-14 22:47:06,broken clouds
535,Belyy Yar,53.6039,91.3903,3.2,78,0,0.72,RU,2021-03-14 22:47:06,clear sky
536,Ponta Delgada,37.7333,-25.6667,60.8,100,75,10.36,PT,2021-03-14 22:47:07,broken clouds
537,Hasaki,35.7333,140.8333,42.8,65,20,4.61,JP,2021-03-14 22:37:21,few clouds
538,Letlhakeng,-24.0944,25.0298,67.8,61,0,8.55,BW,2021-03-14 22:47:07,clear sky
539,Jiwani,25.05,61.7417,72.16,90,9,6.73,PK,2021-03-14 22:47:08,clear sky
540,Port Macquarie,-31.4333,152.9167,66.99,80,98,1.99,AU,2021-03-14 22:47:08,overcast clouds
541,Amahai,-3.3333,128.9167,84.99,88,82,4.61,ID,2021-03-14 22:47:09,broken clouds
542,Vale Da Amoreira,39.0697,-7.6985,53.01,76,4,1.99,PT,2021-03-14 22:47:09,clear sky
543,Alihe,50.5667,123.7167,35.49,97,100,7.07,CN,2021-03-14 22:47:09,light rain
544,Te Anau,-45.4167,167.7167,54.97,95,100,6.76,NZ,2021-03-14 22:38:01,light rain
545,Bonavista,48.6499,-53.1147,28.0,86,100,3.44,CA,2021-03-14 22:47:10,overcast clouds
546,Algemesi,39.1833,-0.4333,59.0,62,0,1.01,ES,2021-03-14 22:47:10,clear sky
547,Manati,18.4275,-66.4921,77.0,80,99,1.01,PR,2021-03-14 22:47:11,overcast clouds
548,Berezovyy,51.6667,135.7,31.28,77,95,4.81,RU,2021-03-14 22:47:11,overcast clouds
549,Tucuma,-0.1833,-50.05,77.27,88,73,6.8,BR,2021-03-14 22:47:12,broken clouds
550,Tulun,54.5611,100.5792,-5.62,83,14,4.5,RU,2021-03-14 22:47:12,few clouds
551,Beira,-19.8436,34.8389,76.42,81,0,4.07,MZ,2021-03-14 22:38:19,clear sky
552,Russell,32.3502,-85.1999,84.2,26,1,6.91,US,2021-03-14 22:45:27,clear sky
553,Edson,53.5835,-116.4356,59.0,23,1,13.8,CA,2021-03-14 22:45:10,clear sky
554,Havelock,34.8791,-76.9013,68.0,28,75,10.36,US,2021-03-14 22:46:30,broken clouds
555,Evensk,61.95,159.2333,-2.25,78,100,3.09,RU,2021-03-14 22:38:10,overcast clouds
556,Yar-Sale,66.8333,70.8333,4.5,90,86,4.63,RU,2021-03-14 22:47:13,overcast clouds
557,Sao Miguel Do Araguaia,-13.275,-50.1628,73.87,87,100,2.26,BR,2021-03-14 22:47:14,light rain
558,Finnsnes,69.2296,17.9811,32.0,93,75,3.44,NO,2021-03-14 22:47:14,light snow
559,Dolores,-36.3132,-57.6792,71.89,52,94,10.0,AR,2021-03-14 22:47:15,overcast clouds
560,Vagur,61.4732,-6.8119,40.86,74,22,12.53,FO,2021-03-14 22:47:15,few clouds
561,Naze,28.3667,129.4833,53.6,87,0,3.44,JP,2021-03-14 22:47:15,clear sky
562,Tigil,57.8,158.6667,25.16,89,100,25.08,RU,2021-03-14 22:47:16,light snow
563,Puerto Colombia,10.9878,-74.9547,78.28,80,54,25.5,CO,2021-03-14 22:47:16,broken clouds
564,Uttarkashi,30.7333,78.45,56.73,28,0,6.6,IN,2021-03-14 22:47:17,clear sky
565,Balikpapan,-1.2675,116.8289,75.2,100,20,3.44,ID,2021-03-14 22:47:17,few clouds
566,Maniitsoq,65.4167,-52.9,17.47,66,100,10.36,GL,2021-03-14 22:47:17,overcast clouds
567,Srednekolymsk,67.45,153.6833,-12.64,84,0,5.95,RU,2021-03-14 22:47:18,clear sky
568,Conceicao Do Araguaia,-8.2578,-49.2647,76.06,88,70,0.4,BR,2021-03-14 22:47:18,light rain
569,Vila,42.0304,-8.1588,46.0,84,1,5.01,PT,2021-03-14 22:47:19,clear sky
570,Behbahan,30.5959,50.2417,46.4,87,0,1.1,IR,2021-03-14 22:47:19,clear sky
571,Cozumel,20.5083,-86.9458,82.4,65,40,11.5,MX,2021-03-14 22:47:20,scattered clouds
572,Mende,44.6667,3.5,26.33,97,48,6.6,FR,2021-03-14 22:47:20,scattered clouds
573,Bilma,18.6853,12.9164,79.65,13,0,9.66,NE,2021-03-14 22:47:20,clear sky
574,Bilma,18.6853,12.9164,79.65,13,0,9.66,NE,2021-03-14 22:47:20,clear sky
